timestamp,dow,hour,is_weekend,traffic
2025-04-16 16:00:00,2,16,0,59.0
2025-04-16 17:00:00,2,17,0,56.0
2025-04-16 18:00:00,2,18,0,39.0
2025-04-16 19:00:00,2,19,0,48.0
2025-04-16 20:00:00,2,20,0,36.0
2025-04-17 08:00:00,3,8,0,46.0
2025-04-17 09:00:00,3,9,0,33.0
2025-04-17 10:00:00,3,10,0,48.0
2025-04-17 11:00:00,3,11,0,38.0
2025-04-17 12:00:00,3,12,0,47.0
2025-04-17 13:00:00,3,13,0,63.0
2025-04-17 14:00:00,3,14,0,59.0
2025-04-17 15:00:00,3,15,0,39.0
2025-04-17 16:00:00,3,16,0,64.0
2025-04-17 17:00:00,3,17,0,49.0
2025-04-17 18:00:00,3,18,0,53.0
2025-04-17 19:00:00,3,19,0,46.0
2025-04-17 20:00:00,3,20,0,39.0
2025-04-18 08:00:00,4,8,0,48.0
2025-04-18 09:00:00,4,9,0,40.0
2025-04-18 10:00:00,4,10,0,41.0
2025-04-18 11:00:00,4,11,0,55.0
2025-04-18 12:00:00,4,12,0,49.0
2025-04-18 13:00:00,4,13,0,38.0
2025-04-18 14:00:00,4,14,0,70.0
2025-04-18 15:00:00,4,15,0,64.0
2025-04-18 16:00:00,4,16,0,50.0
2025-04-18 17:00:00,4,17,0,37.0
2025-04-18 18:00:00,4,18,0,50.0
2025-04-18 19:00:00,4,19,0,42.0
2025-04-18 20:00:00,4,20,0,42.0
2025-04-19 08:00:00,5,8,1,53.0
2025-04-19 09:00:00,5,9,1,66.0
2025-04-19 10:00:00,5,10,1,66.0
2025-04-19 11:00:00,5,11,1,50.0
2025-04-19 12:00:00,5,12,1,86.0
2025-04-19 13:00:00,5,13,1,97.0
2025-04-19 14:00:00,5,14,1,81.0
2025-04-19 15:00:00,5,15,1,59.0
2025-04-19 16:00:00,5,16,1,73.0
2025-04-19 17:00:00,5,17,1,79.0
2025-04-19 18:00:00,5,18,1,60.0
2025-04-19 19:00:00,5,19,1,63.0
2025-04-19 20:00:00,5,20,1,58.0
2025-04-20 08:00:00,6,8,1,76.0
2025-04-20 09:00:00,6,9,1,60.0
2025-04-20 10:00:00,6,10,1,75.0
2025-04-20 11:00:00,6,11,1,53.0
2025-04-20 12:00:00,6,12,1,85.0
2025-04-20 13:00:00,6,13,1,83.0
2025-04-20 14:00:00,6,14,1,73.0
2025-04-20 15:00:00,6,15,1,63.0
2025-04-20 16:00:00,6,16,1,84.0
2025-04-20 17:00:00,6,17,1,71.0
2025-04-20 18:00:00,6,18,1,60.0
2025-04-20 19:00:00,6,19,1,61.0
2025-04-20 20:00:00,6,20,1,54.0
2025-04-21 08:00:00,0,8,0,41.0
2025-04-21 09:00:00,0,9,0,43.0
2025-04-21 10:00:00,0,10,0,30.0
2025-04-21 11:00:00,0,11,0,31.0
2025-04-21 12:00:00,0,12,0,61.0
2025-04-21 13:00:00,0,13,0,53.0
2025-04-21 14:00:00,0,14,0,37.0
2025-04-21 15:00:00,0,15,0,50.0
2025-04-21 16:00:00,0,16,0,55.0
2025-04-21 17:00:00,0,17,0,47.0
2025-04-21 18:00:00,0,18,0,42.0
2025-04-21 19:00:00,0,19,0,51.0
2025-04-21 20:00:00,0,20,0,47.0
2025-04-22 08:00:00,1,8,0,63.0
2025-04-22 09:00:00,1,9,0,47.0
2025-04-22 10:00:00,1,10,0,47.0
2025-04-22 11:00:00,1,11,0,43.0
2025-04-22 12:00:00,1,12,0,64.0
2025-04-22 13:00:00,1,13,0,62.0
2025-04-22 14:00:00,1,14,0,67.0
2025-04-22 15:00:00,1,15,0,40.0
2025-04-22 16:00:00,1,16,0,49.0
2025-04-22 17:00:00,1,17,0,49.0
2025-04-22 18:00:00,1,18,0,59.0
2025-04-22 19:00:00,1,19,0,56.0
2025-04-22 20:00:00,1,20,0,40.0
2025-04-23 08:00:00,2,8,0,41.0
2025-04-23 09:00:00,2,9,0,47.0
2025-04-23 10:00:00,2,10,0,42.0
2025-04-23 11:00:00,2,11,0,52.0
2025-04-23 12:00:00,2,12,0,39.0
2025-04-23 13:00:00,2,13,0,51.0
2025-04-23 14:00:00,2,14,0,51.0
2025-04-23 15:00:00,2,15,0,25.0
2025-04-23 16:00:00,2,16,0,45.0
2025-04-23 17:00:00,2,17,0,45.0
2025-04-23 18:00:00,2,18,0,51.0
2025-04-23 19:00:00,2,19,0,53.0
2025-04-23 20:00:00,2,20,0,42.0
2025-04-24 08:00:00,3,8,0,36.0
2025-04-24 09:00:00,3,9,0,44.0
2025-04-24 10:00:00,3,10,0,52.0
2025-04-24 11:00:00,3,11,0,36.0
2025-04-24 12:00:00,3,12,0,50.0
2025-04-24 13:00:00,3,13,0,62.0
2025-04-24 14:00:00,3,14,0,55.0
2025-04-24 15:00:00,3,15,0,49.0
2025-04-24 16:00:00,3,16,0,53.0
2025-04-24 17:00:00,3,17,0,58.0
2025-04-24 18:00:00,3,18,0,45.0
2025-04-24 19:00:00,3,19,0,44.0
2025-04-24 20:00:00,3,20,0,42.0
2025-04-25 08:00:00,4,8,0,34.0
2025-04-25 09:00:00,4,9,0,31.0
2025-04-25 10:00:00,4,10,0,49.0
2025-04-25 11:00:00,4,11,0,41.0
2025-04-25 12:00:00,4,12,0,49.0
2025-04-25 13:00:00,4,13,0,56.0
2025-04-25 14:00:00,4,14,0,66.0
2025-04-25 15:00:00,4,15,0,26.0
2025-04-25 16:00:00,4,16,0,41.0
2025-04-25 17:00:00,4,17,0,45.0
2025-04-25 18:00:00,4,18,0,64.0
2025-04-25 19:00:00,4,19,0,46.0
2025-04-25 20:00:00,4,20,0,50.0
2025-04-26 08:00:00,5,8,1,52.0
2025-04-26 09:00:00,5,9,1,53.0
2025-04-26 10:00:00,5,10,1,65.0
2025-04-26 11:00:00,5,11,1,62.0
2025-04-26 12:00:00,5,12,1,84.0
2025-04-26 13:00:00,5,13,1,79.0
2025-04-26 14:00:00,5,14,1,82.0
2025-04-26 15:00:00,5,15,1,63.0
2025-04-26 16:00:00,5,16,1,80.0
2025-04-26 17:00:00,5,17,1,80.0
2025-04-26 18:00:00,5,18,1,61.0
2025-04-26 19:00:00,5,19,1,44.0
2025-04-26 20:00:00,5,20,1,70.0
2025-04-27 08:00:00,6,8,1,71.0
2025-04-27 09:00:00,6,9,1,53.0
2025-04-27 10:00:00,6,10,1,47.0
2025-04-27 11:00:00,6,11,1,62.0
2025-04-27 12:00:00,6,12,1,88.0
2025-04-27 13:00:00,6,13,1,94.0
2025-04-27 14:00:00,6,14,1,84.0
2025-04-27 15:00:00,6,15,1,59.0
2025-04-27 16:00:00,6,16,1,67.0
2025-04-27 17:00:00,6,17,1,74.0
2025-04-27 18:00:00,6,18,1,72.0
2025-04-27 19:00:00,6,19,1,53.0
2025-04-27 20:00:00,6,20,1,78.0
2025-04-28 08:00:00,0,8,0,58.0
2025-04-28 09:00:00,0,9,0,53.0
2025-04-28 10:00:00,0,10,0,37.0
2025-04-28 11:00:00,0,11,0,51.0
2025-04-28 12:00:00,0,12,0,62.0
2025-04-28 13:00:00,0,13,0,61.0
2025-04-28 14:00:00,0,14,0,67.0
2025-04-28 15:00:00,0,15,0,49.0
2025-04-28 16:00:00,0,16,0,59.0
2025-04-28 17:00:00,0,17,0,58.0
2025-04-28 18:00:00,0,18,0,56.0
2025-04-28 19:00:00,0,19,0,30.0
2025-04-28 20:00:00,0,20,0,45.0
2025-04-29 08:00:00,1,8,0,40.0
2025-04-29 09:00:00,1,9,0,34.0
2025-04-29 10:00:00,1,10,0,57.0
2025-04-29 11:00:00,1,11,0,58.0
2025-04-29 12:00:00,1,12,0,68.0
2025-04-29 13:00:00,1,13,0,59.0
2025-04-29 14:00:00,1,14,0,68.0
2025-04-29 15:00:00,1,15,0,44.0
2025-04-29 16:00:00,1,16,0,54.0
2025-04-29 17:00:00,1,17,0,44.0
2025-04-29 18:00:00,1,18,0,56.0
2025-04-29 19:00:00,1,19,0,44.0
2025-04-29 20:00:00,1,20,0,34.0
2025-04-30 08:00:00,2,8,0,44.0
2025-04-30 09:00:00,2,9,0,43.0
2025-04-30 10:00:00,2,10,0,58.0
2025-04-30 11:00:00,2,11,0,51.0
2025-04-30 12:00:00,2,12,0,57.0
2025-04-30 13:00:00,2,13,0,59.0
2025-04-30 14:00:00,2,14,0,58.0
2025-04-30 15:00:00,2,15,0,42.0
2025-04-30 16:00:00,2,16,0,44.0
2025-04-30 17:00:00,2,17,0,52.0
2025-04-30 18:00:00,2,18,0,47.0
2025-04-30 19:00:00,2,19,0,34.0
2025-04-30 20:00:00,2,20,0,48.0
2025-05-01 08:00:00,3,8,0,49.0
2025-05-01 09:00:00,3,9,0,32.0
2025-05-01 10:00:00,3,10,0,45.0
2025-05-01 11:00:00,3,11,0,54.0
2025-05-01 12:00:00,3,12,0,68.0
2025-05-01 13:00:00,3,13,0,68.0
2025-05-01 14:00:00,3,14,0,60.0
2025-05-01 15:00:00,3,15,0,39.0
2025-05-01 16:00:00,3,16,0,47.0
2025-05-01 17:00:00,3,17,0,58.0
2025-05-01 18:00:00,3,18,0,58.0
2025-05-01 19:00:00,3,19,0,56.0
2025-05-01 20:00:00,3,20,0,55.0
2025-05-02 08:00:00,4,8,0,45.0
2025-05-02 09:00:00,4,9,0,36.0
2025-05-02 10:00:00,4,10,0,43.0
2025-05-02 11:00:00,4,11,0,48.0
2025-05-02 12:00:00,4,12,0,58.0
2025-05-02 13:00:00,4,13,0,55.0
2025-05-02 14:00:00,4,14,0,62.0
2025-05-02 15:00:00,4,15,0,42.0
2025-05-02 16:00:00,4,16,0,50.0
2025-05-02 17:00:00,4,17,0,58.0
2025-05-02 18:00:00,4,18,0,52.0
2025-05-02 19:00:00,4,19,0,48.0
2025-05-02 20:00:00,4,20,0,48.0
2025-05-03 08:00:00,5,8,1,55.0
2025-05-03 09:00:00,5,9,1,61.0
2025-05-03 10:00:00,5,10,1,76.0
2025-05-03 11:00:00,5,11,1,55.0
2025-05-03 12:00:00,5,12,1,67.0
2025-05-03 13:00:00,5,13,1,69.0
2025-05-03 14:00:00,5,14,1,84.0
2025-05-03 15:00:00,5,15,1,65.0
2025-05-03 16:00:00,5,16,1,76.0
2025-05-03 17:00:00,5,17,1,87.0
2025-05-03 18:00:00,5,18,1,56.0
2025-05-03 19:00:00,5,19,1,68.0
2025-05-03 20:00:00,5,20,1,77.0
2025-05-04 08:00:00,6,8,1,55.0
2025-05-04 09:00:00,6,9,1,61.0
2025-05-04 10:00:00,6,10,1,58.0
2025-05-04 11:00:00,6,11,1,57.0
2025-05-04 12:00:00,6,12,1,81.0
2025-05-04 13:00:00,6,13,1,95.0
2025-05-04 14:00:00,6,14,1,98.0
2025-05-04 15:00:00,6,15,1,62.0
2025-05-04 16:00:00,6,16,1,93.0
2025-05-04 17:00:00,6,17,1,78.0
2025-05-04 18:00:00,6,18,1,91.0
2025-05-04 19:00:00,6,19,1,64.0
2025-05-04 20:00:00,6,20,1,65.0
2025-05-05 08:00:00,0,8,0,49.0
2025-05-05 09:00:00,0,9,0,71.0
2025-05-05 10:00:00,0,10,0,53.0
2025-05-05 11:00:00,0,11,0,40.0
2025-05-05 12:00:00,0,12,0,68.0
2025-05-05 13:00:00,0,13,0,57.0
2025-05-05 14:00:00,0,14,0,56.0
2025-05-05 15:00:00,0,15,0,53.0
2025-05-05 16:00:00,0,16,0,55.0
2025-05-05 17:00:00,0,17,0,57.0
2025-05-05 18:00:00,0,18,0,55.0
2025-05-05 19:00:00,0,19,0,49.0
2025-05-05 20:00:00,0,20,0,49.0
2025-05-06 08:00:00,1,8,0,31.0
2025-05-06 09:00:00,1,9,0,51.0
2025-05-06 10:00:00,1,10,0,38.0
2025-05-06 11:00:00,1,11,0,34.0
2025-05-06 12:00:00,1,12,0,59.0
2025-05-06 13:00:00,1,13,0,60.0
2025-05-06 14:00:00,1,14,0,54.0
2025-05-06 15:00:00,1,15,0,53.0
2025-05-06 16:00:00,1,16,0,44.0
2025-05-06 17:00:00,1,17,0,52.0
2025-05-06 18:00:00,1,18,0,51.0
2025-05-06 19:00:00,1,19,0,46.0
2025-05-06 20:00:00,1,20,0,48.0
2025-05-07 08:00:00,2,8,0,38.0
2025-05-07 09:00:00,2,9,0,52.0
2025-05-07 10:00:00,2,10,0,47.0
2025-05-07 11:00:00,2,11,0,31.0
2025-05-07 12:00:00,2,12,0,44.0
2025-05-07 13:00:00,2,13,0,60.0
2025-05-07 14:00:00,2,14,0,58.0
2025-05-07 15:00:00,2,15,0,45.0
2025-05-07 16:00:00,2,16,0,55.0
2025-05-07 17:00:00,2,17,0,57.0
2025-05-07 18:00:00,2,18,0,63.0
2025-05-07 19:00:00,2,19,0,37.0
2025-05-07 20:00:00,2,20,0,37.0
2025-05-08 08:00:00,3,8,0,37.0
2025-05-08 09:00:00,3,9,0,48.0
2025-05-08 10:00:00,3,10,0,56.0
2025-05-08 11:00:00,3,11,0,43.0
2025-05-08 12:00:00,3,12,0,40.0
2025-05-08 13:00:00,3,13,0,46.0
2025-05-08 14:00:00,3,14,0,53.0
2025-05-08 15:00:00,3,15,0,42.0
2025-05-08 16:00:00,3,16,0,52.0
2025-05-08 17:00:00,3,17,0,56.0
2025-05-08 18:00:00,3,18,0,53.0
2025-05-08 19:00:00,3,19,0,54.0
2025-05-08 20:00:00,3,20,0,41.0
2025-05-09 08:00:00,4,8,0,39.0
2025-05-09 09:00:00,4,9,0,50.0
2025-05-09 10:00:00,4,10,0,34.0
2025-05-09 11:00:00,4,11,0,49.0
2025-05-09 12:00:00,4,12,0,61.0
2025-05-09 13:00:00,4,13,0,59.0
2025-05-09 14:00:00,4,14,0,73.0
2025-05-09 15:00:00,4,15,0,41.0
2025-05-09 16:00:00,4,16,0,72.0
2025-05-09 17:00:00,4,17,0,53.0
2025-05-09 18:00:00,4,18,0,45.0
2025-05-09 19:00:00,4,19,0,47.0
2025-05-09 20:00:00,4,20,0,37.0
2025-05-10 08:00:00,5,8,1,58.0
2025-05-10 09:00:00,5,9,1,68.0
2025-05-10 10:00:00,5,10,1,69.0
2025-05-10 11:00:00,5,11,1,59.0
2025-05-10 12:00:00,5,12,1,92.0
2025-05-10 13:00:00,5,13,1,93.0
2025-05-10 14:00:00,5,14,1,95.0
2025-05-10 15:00:00,5,15,1,69.0
2025-05-10 16:00:00,5,16,1,88.0
2025-05-10 17:00:00,5,17,1,62.0
2025-05-10 18:00:00,5,18,1,75.0
2025-05-10 19:00:00,5,19,1,57.0
2025-05-10 20:00:00,5,20,1,65.0
2025-05-11 08:00:00,6,8,1,60.0
2025-05-11 09:00:00,6,9,1,63.0
2025-05-11 10:00:00,6,10,1,79.0
2025-05-11 11:00:00,6,11,1,63.0
2025-05-11 12:00:00,6,12,1,87.0
2025-05-11 13:00:00,6,13,1,82.0
2025-05-11 14:00:00,6,14,1,84.0
2025-05-11 15:00:00,6,15,1,64.0
2025-05-11 16:00:00,6,16,1,81.0
2025-05-11 17:00:00,6,17,1,87.0
2025-05-11 18:00:00,6,18,1,90.0
2025-05-11 19:00:00,6,19,1,67.0
2025-05-11 20:00:00,6,20,1,69.0
2025-05-12 08:00:00,0,8,0,37.0
2025-05-12 09:00:00,0,9,0,45.0
2025-05-12 10:00:00,0,10,0,54.0
2025-05-12 11:00:00,0,11,0,53.0
2025-05-12 12:00:00,0,12,0,61.0
2025-05-12 13:00:00,0,13,0,67.0
2025-05-12 14:00:00,0,14,0,64.0
2025-05-12 15:00:00,0,15,0,56.0
2025-05-12 16:00:00,0,16,0,58.0
2025-05-12 17:00:00,0,17,0,52.0
2025-05-12 18:00:00,0,18,0,58.0
2025-05-12 19:00:00,0,19,0,23.0
2025-05-12 20:00:00,0,20,0,49.0
2025-05-13 08:00:00,1,8,0,17.0
2025-05-13 09:00:00,1,9,0,32.0
2025-05-13 10:00:00,1,10,0,50.0
2025-05-13 11:00:00,1,11,0,50.0
2025-05-13 12:00:00,1,12,0,51.0
2025-05-13 13:00:00,1,13,0,54.0
2025-05-13 14:00:00,1,14,0,71.0
2025-05-13 15:00:00,1,15,0,42.0
2025-05-13 16:00:00,1,16,0,73.0
2025-05-13 17:00:00,1,17,0,55.0
2025-05-13 18:00:00,1,18,0,58.0
2025-05-13 19:00:00,1,19,0,59.0
2025-05-13 20:00:00,1,20,0,47.0
2025-05-14 08:00:00,2,8,0,38.0
2025-05-14 09:00:00,2,9,0,45.0
2025-05-14 10:00:00,2,10,0,46.0
2025-05-14 11:00:00,2,11,0,35.0
2025-05-14 12:00:00,2,12,0,58.0
2025-05-14 13:00:00,2,13,0,54.0
2025-05-14 14:00:00,2,14,0,67.0
2025-05-14 15:00:00,2,15,0,46.0
2025-05-14 16:00:00,2,16,0,53.0
2025-05-14 17:00:00,2,17,0,54.0
2025-05-14 18:00:00,2,18,0,57.0
2025-05-14 19:00:00,2,19,0,51.0
2025-05-14 20:00:00,2,20,0,38.0
2025-05-15 08:00:00,3,8,0,38.0
2025-05-15 09:00:00,3,9,0,55.0
2025-05-15 10:00:00,3,10,0,43.0
2025-05-15 11:00:00,3,11,0,35.0
2025-05-15 12:00:00,3,12,0,63.0
2025-05-15 13:00:00,3,13,0,64.0
2025-05-15 14:00:00,3,14,0,48.0
2025-05-15 15:00:00,3,15,0,48.0
2025-05-15 16:00:00,3,16,0,61.0
2025-05-15 17:00:00,3,17,0,58.0
2025-05-15 18:00:00,3,18,0,60.0
2025-05-15 19:00:00,3,19,0,35.0
2025-05-15 20:00:00,3,20,0,49.0
2025-05-16 08:00:00,4,8,0,44.0
2025-05-16 09:00:00,4,9,0,42.0
2025-05-16 10:00:00,4,10,0,53.0
2025-05-16 11:00:00,4,11,0,58.0
2025-05-16 12:00:00,4,12,0,74.0
2025-05-16 13:00:00,4,13,0,70.0
2025-05-16 14:00:00,4,14,0,59.0
2025-05-16 15:00:00,4,15,0,49.0
2025-05-16 16:00:00,4,16,0,61.0
2025-05-16 17:00:00,4,17,0,56.0
2025-05-16 18:00:00,4,18,0,56.0
2025-05-16 19:00:00,4,19,0,53.0
2025-05-16 20:00:00,4,20,0,46.0
2025-05-17 08:00:00,5,8,1,59.0
2025-05-17 09:00:00,5,9,1,61.0
2025-05-17 10:00:00,5,10,1,69.0
2025-05-17 11:00:00,5,11,1,64.0
2025-05-17 12:00:00,5,12,1,86.0
2025-05-17 13:00:00,5,13,1,89.0
2025-05-17 14:00:00,5,14,1,81.0
2025-05-17 15:00:00,5,15,1,70.0
2025-05-17 16:00:00,5,16,1,80.0
2025-05-17 17:00:00,5,17,1,67.0
2025-05-17 18:00:00,5,18,1,89.0
2025-05-17 19:00:00,5,19,1,60.0
2025-05-17 20:00:00,5,20,1,51.0
2025-05-18 08:00:00,6,8,1,56.0
2025-05-18 09:00:00,6,9,1,56.0
2025-05-18 10:00:00,6,10,1,65.0
2025-05-18 11:00:00,6,11,1,62.0
2025-05-18 12:00:00,6,12,1,81.0
2025-05-18 13:00:00,6,13,1,89.0
2025-05-18 14:00:00,6,14,1,86.0
2025-05-18 15:00:00,6,15,1,67.0
2025-05-18 16:00:00,6,16,1,81.0
2025-05-18 17:00:00,6,17,1,82.0
2025-05-18 18:00:00,6,18,1,60.0
2025-05-18 19:00:00,6,19,1,61.0
2025-05-18 20:00:00,6,20,1,47.0
2025-05-19 08:00:00,0,8,0,46.0
2025-05-19 09:00:00,0,9,0,46.0
2025-05-19 10:00:00,0,10,0,54.0
2025-05-19 11:00:00,0,11,0,56.0
2025-05-19 12:00:00,0,12,0,61.0
2025-05-19 13:00:00,0,13,0,56.0
2025-05-19 14:00:00,0,14,0,64.0
2025-05-19 15:00:00,0,15,0,42.0
2025-05-19 16:00:00,0,16,0,55.0
2025-05-19 17:00:00,0,17,0,63.0
2025-05-19 18:00:00,0,18,0,51.0
2025-05-19 19:00:00,0,19,0,52.0
2025-05-19 20:00:00,0,20,0,51.0
2025-05-20 08:00:00,1,8,0,38.0
2025-05-20 09:00:00,1,9,0,54.0
2025-05-20 10:00:00,1,10,0,52.0
2025-05-20 11:00:00,1,11,0,47.0
2025-05-20 12:00:00,1,12,0,54.0
2025-05-20 13:00:00,1,13,0,53.0
2025-05-20 14:00:00,1,14,0,55.0
2025-05-20 15:00:00,1,15,0,50.0
2025-05-20 16:00:00,1,16,0,48.0
2025-05-20 17:00:00,1,17,0,59.0
2025-05-20 18:00:00,1,18,0,45.0
2025-05-20 19:00:00,1,19,0,44.0
2025-05-20 20:00:00,1,20,0,47.0
2025-05-21 08:00:00,2,8,0,66.0
2025-05-21 09:00:00,2,9,0,35.0
2025-05-21 10:00:00,2,10,0,58.0
2025-05-21 11:00:00,2,11,0,47.0
2025-05-21 12:00:00,2,12,0,63.0
2025-05-21 13:00:00,2,13,0,61.0
2025-05-21 14:00:00,2,14,0,63.0
2025-05-21 15:00:00,2,15,0,45.0
2025-05-21 16:00:00,2,16,0,67.0
2025-05-21 17:00:00,2,17,0,52.0
2025-05-21 18:00:00,2,18,0,64.0
2025-05-21 19:00:00,2,19,0,41.0
2025-05-21 20:00:00,2,20,0,46.0
2025-05-22 08:00:00,3,8,0,37.0
2025-05-22 09:00:00,3,9,0,50.0
2025-05-22 10:00:00,3,10,0,58.0
2025-05-22 11:00:00,3,11,0,45.0
2025-05-22 12:00:00,3,12,0,58.0
2025-05-22 13:00:00,3,13,0,51.0
2025-05-22 14:00:00,3,14,0,58.0
2025-05-22 15:00:00,3,15,0,33.0
2025-05-22 16:00:00,3,16,0,48.0
2025-05-22 17:00:00,3,17,0,57.0
2025-05-22 18:00:00,3,18,0,66.0
2025-05-22 19:00:00,3,19,0,68.0
2025-05-22 20:00:00,3,20,0,41.0
2025-05-23 08:00:00,4,8,0,57.0
2025-05-23 09:00:00,4,9,0,48.0
2025-05-23 10:00:00,4,10,0,45.0
2025-05-23 11:00:00,4,11,0,49.0
2025-05-23 12:00:00,4,12,0,60.0
2025-05-23 13:00:00,4,13,0,61.0
2025-05-23 14:00:00,4,14,0,57.0
2025-05-23 15:00:00,4,15,0,35.0
2025-05-23 16:00:00,4,16,0,43.0
2025-05-23 17:00:00,4,17,0,60.0
2025-05-23 18:00:00,4,18,0,53.0
2025-05-23 19:00:00,4,19,0,41.0
2025-05-23 20:00:00,4,20,0,46.0
2025-05-24 08:00:00,5,8,1,71.0
2025-05-24 09:00:00,5,9,1,66.0
2025-05-24 10:00:00,5,10,1,59.0
2025-05-24 11:00:00,5,11,1,74.0
2025-05-24 12:00:00,5,12,1,96.0
2025-05-24 13:00:00,5,13,1,88.0
2025-05-24 14:00:00,5,14,1,92.0
2025-05-24 15:00:00,5,15,1,74.0
2025-05-24 16:00:00,5,16,1,86.0
2025-05-24 17:00:00,5,17,1,82.0
2025-05-24 18:00:00,5,18,1,82.0
2025-05-24 19:00:00,5,19,1,69.0
2025-05-24 20:00:00,5,20,1,56.0
2025-05-25 08:00:00,6,8,1,70.0
2025-05-25 09:00:00,6,9,1,54.0
2025-05-25 10:00:00,6,10,1,58.0
2025-05-25 11:00:00,6,11,1,75.0
2025-05-25 12:00:00,6,12,1,90.0
2025-05-25 13:00:00,6,13,1,96.0
2025-05-25 14:00:00,6,14,1,82.0
2025-05-25 15:00:00,6,15,1,55.0
2025-05-25 16:00:00,6,16,1,75.0
2025-05-25 17:00:00,6,17,1,78.0
2025-05-25 18:00:00,6,18,1,78.0
2025-05-25 19:00:00,6,19,1,73.0
2025-05-25 20:00:00,6,20,1,62.0
2025-05-26 08:00:00,0,8,0,49.0
2025-05-26 09:00:00,0,9,0,38.0
2025-05-26 10:00:00,0,10,0,50.0
2025-05-26 11:00:00,0,11,0,46.0
2025-05-26 12:00:00,0,12,0,54.0
2025-05-26 13:00:00,0,13,0,58.0
2025-05-26 14:00:00,0,14,0,58.0
2025-05-26 15:00:00,0,15,0,44.0
2025-05-26 16:00:00,0,16,0,69.0
2025-05-26 17:00:00,0,17,0,54.0
2025-05-26 18:00:00,0,18,0,53.0
2025-05-26 19:00:00,0,19,0,29.0
2025-05-26 20:00:00,0,20,0,39.0
2025-05-27 08:00:00,1,8,0,44.0
2025-05-27 09:00:00,1,9,0,41.0
2025-05-27 10:00:00,1,10,0,57.0
2025-05-27 11:00:00,1,11,0,45.0
2025-05-27 12:00:00,1,12,0,70.0
2025-05-27 13:00:00,1,13,0,60.0
2025-05-27 14:00:00,1,14,0,60.0
2025-05-27 15:00:00,1,15,0,45.0
2025-05-27 16:00:00,1,16,0,55.0
2025-05-27 17:00:00,1,17,0,69.0
2025-05-27 18:00:00,1,18,0,37.0
2025-05-27 19:00:00,1,19,0,30.0
2025-05-27 20:00:00,1,20,0,42.0
2025-05-28 08:00:00,2,8,0,46.0
2025-05-28 09:00:00,2,9,0,52.0
2025-05-28 10:00:00,2,10,0,50.0
2025-05-28 11:00:00,2,11,0,43.0
2025-05-28 12:00:00,2,12,0,68.0
2025-05-28 13:00:00,2,13,0,68.0
2025-05-28 14:00:00,2,14,0,61.0
2025-05-28 15:00:00,2,15,0,54.0
2025-05-28 16:00:00,2,16,0,57.0
2025-05-28 17:00:00,2,17,0,51.0
2025-05-28 18:00:00,2,18,0,61.0
2025-05-28 19:00:00,2,19,0,47.0
2025-05-28 20:00:00,2,20,0,46.0
2025-05-29 08:00:00,3,8,0,58.0
2025-05-29 09:00:00,3,9,0,26.0
2025-05-29 10:00:00,3,10,0,35.0
2025-05-29 11:00:00,3,11,0,37.0
2025-05-29 12:00:00,3,12,0,57.0
2025-05-29 13:00:00,3,13,0,58.0
2025-05-29 14:00:00,3,14,0,48.0
2025-05-29 15:00:00,3,15,0,38.0
2025-05-29 16:00:00,3,16,0,48.0
2025-05-29 17:00:00,3,17,0,75.0
2025-05-29 18:00:00,3,18,0,70.0
2025-05-29 19:00:00,3,19,0,43.0
2025-05-29 20:00:00,3,20,0,43.0
2025-05-30 08:00:00,4,8,0,37.0
2025-05-30 09:00:00,4,9,0,31.0
2025-05-30 10:00:00,4,10,0,45.0
2025-05-30 11:00:00,4,11,0,38.0
2025-05-30 12:00:00,4,12,0,59.0
2025-05-30 13:00:00,4,13,0,47.0
2025-05-30 14:00:00,4,14,0,54.0
2025-05-30 15:00:00,4,15,0,47.0
2025-05-30 16:00:00,4,16,0,58.0
2025-05-30 17:00:00,4,17,0,59.0
2025-05-30 18:00:00,4,18,0,45.0
2025-05-30 19:00:00,4,19,0,53.0
2025-05-30 20:00:00,4,20,0,40.0
2025-05-31 08:00:00,5,8,1,69.0
2025-05-31 09:00:00,5,9,1,64.0
2025-05-31 10:00:00,5,10,1,53.0
2025-05-31 11:00:00,5,11,1,62.0
2025-05-31 12:00:00,5,12,1,87.0
2025-05-31 13:00:00,5,13,1,89.0
2025-05-31 14:00:00,5,14,1,83.0
2025-05-31 15:00:00,5,15,1,77.0
2025-05-31 16:00:00,5,16,1,85.0
2025-05-31 17:00:00,5,17,1,75.0
2025-05-31 18:00:00,5,18,1,83.0
2025-05-31 19:00:00,5,19,1,80.0
2025-05-31 20:00:00,5,20,1,80.0
